ID,Grupo,Torre,Ambiente,Nivel de presión sonora (dB),Nivel de iluminancia,Temperatura ambiental,N° de personas presentes,N° de tomacorrientes disponibles,Cant de luminarias,Fuente de luz,Fuente de ruido,Propósito,Distractores,Frecuencia de uso del ambiente,Nivel de conservación,Nivel de comodidad,Facilidad para estudiar,Intensidad de la luz
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,1,1,2
1A2-2904-09,Grupo 4,A,2,135.58,80,23,46,15,16,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,3,3,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,1,1,4,3
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,3,3,2,4,3
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,2,2,4,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,5,1,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,4,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,1,4,3,2,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,5,4,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,3,4,1,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,3,3,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,2,4,3,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,3,4,4,3,2
1A2-2904-13,Grupo 4,A,2,132.21,84,23.5,45,13,15,Artificial,Charla de estudiantes,Estudio,Tecnológicos,3,5,5,5,3
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,2,2,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,2,2,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,5,5,3
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,4,5,4,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,4,3,3
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,4,3,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,5,5,3
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,3,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,3,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,3,2,2,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,1,4,4,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,3,2,3,2,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,1,5,2,1,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,5,5,4,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,3,5,4,3,2
1A2-2904-18,Grupo 4,A,2,165.4,66.47,23,209,11,15,Artificial,Charla de estudiantes,Estudio,Auditivos,2,5,5,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,4,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,5,5,5,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,3,2,2,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,4,4,4,1
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,4,4,5,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,4,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,3,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,5,3,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,4,3,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,4,5,4,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,3,2,2,3
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,5,4,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,5,1,1,1
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,5,3,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,4,1,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,4,3,1,1
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,3,4,2,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,2,5,4,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,4,4,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,4,4,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,3,3,1,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,2,3,2,2,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,1,3,5,1,3
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,2,4,1,4,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,3,3,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,5,4,5,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,4,3,1,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,3,4,5,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,5,4,3,1
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,5,4,4,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,5,4,4,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,5,5,5,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,4,5,2
1A5-3004-09,Grupo 4,A,5,135.03,277,20,8,2,13,Artificial,Charla de estudiantes,Tránsito,Auditivos,2,4,4,4,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,3,4,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,5,4,3,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,5,4,5,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,2,4,4,3,3
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,3,4,4,4,2
1A4-3004-09,Grupo 4,A,4,134.47,374,21.5,19,10,16,Artificial,Obras de construcción,Estudio,Auditivos,1,5,5,4,2
1B1-3004-13,Grupo 5,B,1,152.67,28.74,23,126,1,2,Mixta,Charla de estudiantes,Alimentación,Auditivos,2,4,3,3,2
